SMILES_solute,SMILES_solvent,T/K,COSMO-SAC1,lngamma1,x1,dlnr1,index
CCCCCC,CC(C)=O,298.2,1.620838045,1.8718,1.00E-08,0.250961955,261
CCCCCC,CC(C)=O,306.9,1.572470966,1.831,1.00E-08,0.258529034,262
CCCCCC,CC(C)=O,316.7,1.519650873,1.712,1.00E-08,0.192349127,263
CCCCCC,CC(C)=O,324.4,1.479389336,1.6563,1.00E-08,0.176910664,264
CCCCCC,CC(C)=O,300.9,1.605679889,1.8579,1.00E-08,0.252220111,265
CCCCCC,CC(C)=O,328.4,1.458903812,1.5994,1.00E-08,0.140496188,266
CCCCCC,CC(C)=O,329.4,1.453828166,1.6845,1.00E-08,0.230671834,267
CCCCCC,CC(C)=O,308.2,1.565362608,1.8718,1.00E-08,0.306437392,268
CCCCCC,CC(C)=O,313.3,1.537775975,1.737,1.00E-08,0.199224025,269
CCCCCC,CC(C)=O,303.2,1.592872023,1.8733,1.00E-08,0.280427977,270
CCCCCC,CC(C)=O,303.1,1.59342688,1.8733,1.00E-08,0.27987312,271
CCCCCC,CC(C)=O,313.15,1.538580514,1.7246,1.00E-08,0.186019486,272
CCCCCC,CC(C)=O,318.15,1.511985799,1.6901,1.00E-08,0.178114201,273
CCCCCC,CC(C)=O,303.15,1.593149429,1.8229,1.00E-08,0.229750571,274
CCCCCC,CC(C)=O,293.15,1.649543067,1.9601,1.00E-08,0.310556933,275
CCCCCC,CC(C)=O,253.15,1.892008168,2.4051,1.00E-08,0.513091832,276
CCCCCC,CC(C)=O,268.15,1.798163273,2.2225,1.00E-08,0.424336727,277
CCCCCC,CC(C)=O,308.15,1.565635432,1.8229,1.00E-08,0.257264568,278
CCCCCC,CS(C)=O,298.2,2.907276625,4.3175,1.00E-08,1.410223375,279
CCCCCC,CS(C)=O,298.15,2.907511247,4.3175,1.00E-08,1.409988753,280
CCCCCC,CS(C)=O,313.2,2.834924809,4.2767,1.00E-08,1.441775191,281
CCCCCC,CS(C)=O,313.15,2.83517155,4.2767,1.00E-08,1.44152845,282
CCCCCC,CS(C)=O,283.2,2.97506301,4.5643,1.00E-08,1.58923699,283
CCCCCC,CS(C)=O,303.15,2.883811841,4.2077,1.00E-08,1.323888159,284
CCCCCC,CS(C)=O,318.15,2.810350707,3.9834,1.00E-08,1.173049293,285
c1ccccc1,O=Cc1ccco1,298.15,0.63247144,0.9555,1.00E-08,0.32302856,286
c1ccccc1,O=Cc1ccco1,373.15,0.497588533,0.7885,1.00E-08,0.290911467,287
c1ccccc1,O=Cc1ccco1,328.15,0.573489113,0.802,1.00E-08,0.228510887,288
c1ccccc1,O=Cc1ccco1,303.15,0.622112083,0.8879,1.00E-08,0.265787917,289
c1ccccc1,O=Cc1ccco1,348.15,0.538052901,0.8065,1.00E-08,0.268447099,290
c1ccccc1,O=Cc1ccco1,333.15,0.564357164,0.8416,1.00E-08,0.277242836,291
c1ccccc1,O=Cc1ccco1,278.15,0.676266413,0.9361,1.00E-08,0.259833587,292
c1ccccc1,O=Cc1ccco1,308.15,0.611972979,1.075,1.00E-08,0.463027021,293
c1ccccc1,CN1CCCC1=O,373.15,-0.198249067,0,1.00E-08,0.198249067,294
c1ccccc1,CN1CCCC1=O,293.15,-0.406802491,0.0421,1.00E-08,0.448902491,295
c1ccccc1,CN1CCCC1=O,343.35,-0.259328605,0.2469,1.00E-08,0.506228605,296
c1ccccc1,CN1CCCC1=O,333.2,-0.284043191,0.207,1.00E-08,0.491043191,297
c1ccccc1,CN1CCCC1=O,323.4,-0.310114535,0.239,1.00E-08,0.549114535,298
c1ccccc1,CN1CCCC1=O,310.15,-0.349214863,0.1989,1.00E-08,0.548114863,299
c1ccccc1,CN1CCCC1=O,323.35,-0.310253491,0.239,1.00E-08,0.549253491,300
c1ccccc1,CN1CCCC1=O,343.15,-0.259794521,0.3646,1.00E-08,0.624394521,301
c1ccccc1,CN1CCCC1=O,353.15,-0.237471549,0.2776,1.00E-08,0.515071549,302
c1ccccc1,CN1CCCC1=O,328.15,-0.297193224,0.4511,1.00E-08,0.748293224,303
c1ccccc1,CN1CCCC1=O,323.15,-0.310809937,0.0488,1.00E-08,0.359609937,304
c1ccccc1,CN1CCCC1=O,333.15,-0.284170516,0.0583,1.00E-08,0.342470516,305
c1ccccc1,CN1CCCC1=O,303.15,-0.371847043,0.0392,1.00E-08,0.411047043,306
c1ccccc1,CN1CCCC1=O,318.15,-0.325050825,0.3293,1.00E-08,0.654350825,307
c1ccccc1,CN1CCCC1=O,313.15,-0.339947794,0.3221,1.00E-08,0.662047794,308
c1ccccc1,CN1CCCC1=O,308.15,-0.355534616,0.3001,1.00E-08,0.655634616,309
c1ccccc1,CN1CCCC1=O,333.35,-0.283661554,0.0488,1.00E-08,0.332461554,310
c1ccccc1,CN1CCCC1=O,313.35,-0.339338902,0.01,1.00E-08,0.349338902,311
c1ccccc1,CN1CCCC1=O,323.25,-0.310531589,0.0296,1.00E-08,0.340131589,312
c1ccccc1,CN1CCCC1=O,303.35,-0.371180147,-0.008,1.00E-08,0.363180147,313
c1ccccc1,CN1CCCC1=O,363.2,-0.216914995,0.0953,1.00E-08,0.312214995,314
c1ccccc1,CN1CCCC1=O,348.2,-0.248277127,0.131,1.00E-08,0.379277127,315
c1ccccc1,CO,333.2,1.654089663,1.7579,1.00E-08,0.103810337,316
c1ccccc1,CO,373.2,1.504077104,1.5476,1.00E-08,0.043522896,317
c1ccccc1,CO,298.2,1.792998315,2.0149,1.00E-08,0.221901685,318
c1ccccc1,CO,298.15,1.793200817,2.0149,1.00E-08,0.221699183,319
c1ccccc1,CO,303.2,1.772798341,1.9699,1.00E-08,0.197101659,320
c1ccccc1,OCCO,298.15,2.493714558,3.434,1.00E-08,0.940285442,321
c1ccccc1,OCCO,303.15,2.472286533,3.434,1.00E-08,0.961713467,322
c1ccccc1,OCCO,333.15,2.34221578,3.2958,1.00E-08,0.95358422,323
c1ccccc1,OCCO,313.15,2.429123942,3.4657,1.00E-08,1.036576058,324
c1ccccc1,OCCO,293.15,2.51500462,3.5835,1.00E-08,1.06849538,325
c1ccccc1,OCCO,293,2.515640887,3.4045,1.00E-08,0.888859113,326
c1ccccc1,OCCO,333,2.342868114,3.3631,1.00E-08,1.020231886,327
c1ccccc1,OCCO,343,2.299428766,3.2253,1.00E-08,0.925871234,328
c1ccccc1,OCCO,313,2.429773675,3.4944,1.00E-08,1.064626325,329
c1ccccc1,OCCO,323,2.386363802,3.3817,1.00E-08,0.995336198,330
c1ccccc1,OCCO,298,2.494355409,3.5392,1.00E-08,1.044844591,331
c1ccccc1,OCCO,363.15,2.212543594,3.1502,1.00E-08,0.937656406,332
c1ccccc1,OCCO,383.15,2.127772751,3.0512,1.00E-08,0.923427249,333
c1ccccc1,OCCO,323.15,2.385711617,3.4088,1.00E-08,1.023088383,334
c1ccccc1,OCCO,343.15,2.298778248,3.2749,1.00E-08,0.976121752,335
CCCCC,CCC(C)=O,323.2,0.929950585,1.2326,1.00E-08,0.302649415,336
CCCCC,CCC(C)=O,293.2,1.039318792,1.2975,1.00E-08,0.258181208,337
CCCCC,CCC(C)=O,323.15,0.930120586,1.2326,1.00E-08,0.302479414,338
CCCCC,CCC(C)=O,313.15,0.964922094,1.2698,1.00E-08,0.304877906,339
CCCCC,CCC(C)=O,303.15,1.00136414,1.3244,1.00E-08,0.32303586,340
CCCCC,CCC(C)=O,298.15,1.020221485,1.2,1.00E-08,0.179778515,341
CCCCC,CCC(C)=O,298.2,1.020030771,1.2208,1.00E-08,0.200769229,342
c1ccccc1,CCO,333.15,0.988371024,1.7047,1.00E-08,0.716328976,343
c1ccccc1,CCO,373.15,0.887596909,1.6094,1.00E-08,0.721803091,344
c1ccccc1,CCO,298.2,1.085761795,1.7918,1.00E-08,0.706038205,345
c1ccccc1,CCO,346.4,0.95373715,1.4816,1.00E-08,0.52786285,346
c1ccccc1,CCO,313.2,1.042891804,1.4493,1.00E-08,0.406408196,347
c1ccccc1,CCO,353.2,0.936447933,1.4816,1.00E-08,0.545152067,348
c1ccccc1,CCO,334.7,0.984254684,1.5476,1.00E-08,0.563345316,349
c1ccccc1,CCO,318.8,1.0272992,1.6292,1.00E-08,0.6019008,350
c1ccccc1,CCO,296.8,1.089844451,1.6864,1.00E-08,0.596555549,351
CCCCCC,OCCO,298.15,5.74661889,6.4378,1.00E-08,0.69118111,352
CCCCCC,OCCO,333.15,5.274832726,5.7301,1.00E-08,0.455267274,353
CCCCCC,OCCO,293.15,5.816401005,6.3682,1.00E-08,0.551798995,354
CCCCCC,OCCO,293,5.818502493,6.6593,1.00E-08,0.840797507,355
CCCCCC,OCCO,313,5.542680583,5.9798,1.00E-08,0.437119417,356
CCCCCC,OCCO,298,5.748704626,6.1965,1.00E-08,0.447795374,357
CCCCCC,OCCO,298.8,5.737586356,6.0661,1.00E-08,0.328513644,358
CCCCCC,OCCO,318.7,5.465827825,5.8889,1.00E-08,0.423072175,359
CCCCCC,OCCO,303.15,5.677379194,6.5737,1.00E-08,0.896320806,360
CCCCCC,CN(C)C=O,333.2,1.481116355,2.4423,1.00E-08,0.961183645,361
CCCCCC,CN(C)C=O,298.2,1.617598991,2.8332,1.00E-08,1.215601009,362
CCCCCC,CN(C)C=O,298.15,1.617796854,2.8332,1.00E-08,1.215403146,363
CCCCCC,CN(C)C=O,304.15,1.594083299,2.9444,1.00E-08,1.350316701,364
CCCCCC,CN(C)C=O,293.2,1.637396687,3.035,1.00E-08,1.397603313,365
CCCCCC,CN(C)C=O,333.15,1.481307016,2.4849,1.00E-08,1.003592984,366
CCCCCC,CN(C)C=O,323.15,1.519737571,2.6101,1.00E-08,1.090362429,367
CCCCCC,CN(C)C=O,303.15,1.59803054,2.8273,1.00E-08,1.22926946,368
CCCCCC,CN(C)C=O,313.15,1.558689125,2.6878,1.00E-08,1.129110875,369
CCCCCC,CN(C)C=O,308.15,1.57832061,2.7344,1.00E-08,1.15607939,370
CCCCCC,CN(C)C=O,293.15,1.637594733,2.9601,1.00E-08,1.322505267,371
CCCCCC,CN(C)C=O,283.15,1.677170234,3.3032,1.00E-08,1.626029766,372
CCCCCC,CN(C)C=O,283.2,1.676972743,3.1655,1.00E-08,1.488527257,373
CCCCCC,CC#N,333.2,3.261817014,2.76,1.00E-08,-0.501817014,374
CCCCCC,CC#N,298.2,3.77547313,3.2387,1.00E-08,-0.53677313,375
CCCCCC,CC#N,333.15,3.2624913,2.9392,1.00E-08,-0.3232913,376
CCCCCC,CC#N,298.15,3.776269644,3.4045,1.00E-08,-0.371769644,377
c1ccccc1,CCCCCCC,298.15,0.471848825,0.4383,1.00E-08,-0.033548825,378
c1ccccc1,CCCCCCC,333.15,0.369261156,0.3365,1.00E-08,-0.032761156,379
c1ccccc1,CCCCCCC,373.15,0.283717969,0.1989,1.00E-08,-0.084817969,380
c1ccccc1,CCCCCCC,348.15,0.333917264,0.2624,1.00E-08,-0.071517264,381
c1ccccc1,CCCCCCC,366.2,0.296702764,0.239,1.00E-08,-0.057702764,382
c1ccccc1,CCCCCCC,350.6,0.328546433,0.2852,1.00E-08,-0.043346433,383
c1ccccc1,CCCCCCC,331.2,0.374189344,0.3148,1.00E-08,-0.059389344,384
c1ccccc1,CCCCCCC,318.15,0.409377432,0.5539,1.00E-08,0.144522568,385
c1ccccc1,Oc1ccccc1,298.15,0.670632545,1.0647,1.00E-08,0.394067455,386
c1ccccc1,Oc1ccccc1,333.15,0.595431922,0.9163,1.00E-08,0.320868078,387
c1ccccc1,Oc1ccccc1,373.2,0.521910162,0.7885,1.00E-08,0.266589838,388
c1ccccc1,Oc1ccccc1,358.15,0.54810152,0.9282,1.00E-08,0.38009848,389
c1ccccc1,Oc1ccccc1,343.15,0.575901422,0.9632,1.00E-08,0.387298578,390
c1ccccc1,Oc1ccccc1,328.2,0.605407684,1.0543,1.00E-08,0.448892316,391
c1ccccc1,Oc1ccccc1,373.15,0.521994479,0.9123,1.00E-08,0.390305521,392
CCCCCC,C[N+](=O)[O-],298.2,5.34002565,3.8712,1.00E-08,-1.46882565,393
CCCCCC,C[N+](=O)[O-],333.2,4.496013854,3.091,1.00E-08,-1.405013854,394
CCCCCC,C[N+](=O)[O-],373.15,3.736647288,2.4849,1.00E-08,-1.251747288,395
CCCCCC,C[N+](=O)[O-],298.15,5.341376512,3.8712,1.00E-08,-1.470176512,396
CCCCCC,C[N+](=O)[O-],293.2,5.477393177,4.0604,1.00E-08,-1.416993177,397
CCCCCC,OCCOCCO,333.15,2.828008349,4.1589,1.00E-08,1.330891651,398
CCCCCC,OCCOCCO,298.15,3.094562445,4.654,1.00E-08,1.559437555,399
CCCCCC,OCCOCCO,333.2,2.827640415,4.5615,1.00E-08,1.733859585,400
CCCCCC,OCCOCCO,363.2,2.614412563,4.4111,1.00E-08,1.796687437,401
CCCCCC,OCCOCCO,348.2,2.719112424,4.4309,1.00E-08,1.711787576,402
CCCCCC,OCCOCCO,323.15,2.90238418,4.5454,1.00E-08,1.64301582,403
CCCCCC,OCCOCCO,304.15,3.047709667,4.7185,1.00E-08,1.670790333,404
CCCCCC,OCCOCCO,313.15,2.978256669,4.625,1.00E-08,1.646743331,405
CCCCCC,CN1CCCC1=O,298.15,1.120336501,2.6603,1.00E-08,1.539963499,406
CCCCCC,CN1CCCC1=O,293.15,1.132762433,2.9453,1.00E-08,1.812537567,407
CCCCCC,CN1CCCC1=O,293,1.133134511,2.681,1.00E-08,1.547865489,408
CCCCCC,CN1CCCC1=O,343.35,1.008692122,2.451,1.00E-08,1.442307878,409
CCCCCC,CN1CCCC1=O,328.15,1.04578501,2.3979,1.00E-08,1.35211499,410
CCCCCC,CN1CCCC1=O,310.15,1.09042889,2.6603,1.00E-08,1.56987111,411
CCCCCC,CN1CCCC1=O,333.2,1.033382948,2.5416,1.00E-08,1.508217052,412
CCCCCC,CN1CCCC1=O,323.4,1.057509388,2.6027,1.00E-08,1.545190612,413
CCCCCC,CN1CCCC1=O,353.15,0.9852053,2.1138,1.00E-08,1.1285947,414
CCCCCC,CN1CCCC1=O,343.15,1.009175249,2.1529,1.00E-08,1.143724751,415
CCCCCC,CN1CCCC1=O,363.15,0.961648165,2.0015,1.00E-08,1.039851835,416
CCCCCC,CN1CCCC1=O,283.15,1.157429519,2.9653,1.00E-08,1.807870481,417
CCCCCC,CN1CCCC1=O,333.15,1.03350539,2.3026,1.00E-08,1.26909461,418
CCCCCC,CN1CCCC1=O,298.2,1.120212053,2.5749,1.00E-08,1.454687947,419
CCCCCC,CN1CCCC1=O,323.15,1.058127861,2.3888,1.00E-08,1.330672139,420
CCCCCC,CN1CCCC1=O,308.15,1.095414023,2.7788,1.00E-08,1.683385977,421
CCCCCC,CN1CCCC1=O,313.15,1.082956032,2.7537,1.00E-08,1.670743968,422
CCCCCC,CN1CCCC1=O,318.15,1.070522491,2.681,1.00E-08,1.610477509,423
CCCCCC,CN1CCCC1=O,323.35,1.057633073,2.3702,1.00E-08,1.312566927,424
CCCCCC,CN1CCCC1=O,333.35,1.033015668,2.2925,1.00E-08,1.259484332,425
CCCCCC,CN1CCCC1=O,303.15,1.107880239,2.5416,1.00E-08,1.433719761,426
CCCCCC,CN1CCCC1=O,313.35,1.082458119,2.451,1.00E-08,1.368541881,427
CCCCCC,CN1CCCC1=O,363.2,0.961531489,2.1412,1.00E-08,1.179668511,428
CCCCCC,CN1CCCC1=O,348.2,0.997021787,2.2181,1.00E-08,1.221078213,429
c1ccccc1,OCCOCCOCCO,298.15,-0.109229082,1.5476,1.00E-08,1.656829082,430
c1ccccc1,OCCOCCOCCO,343.15,-0.012043306,1.4501,1.00E-08,1.462143306,431
c1ccccc1,OCCOCCOCCO,373.1,0.028233102,1.365,1.00E-08,1.336766898,432
c1ccccc1,OCCOCCOCCO,333.15,-0.029243138,1.4761,1.00E-08,1.505343138,433
c1ccccc1,OCCOCCOCCO,363.15,0.016515748,1.3791,1.00E-08,1.362584252,434
c1ccccc1,OCCOCCOCCO,383.15,0.038626523,1.341,1.00E-08,1.302373477,435
c1ccccc1,OCCOCCOCCO,393.15,0.047683703,1.3231,1.00E-08,1.275416297,436
c1ccccc1,OCCOCCOCCO,353.15,0.003136629,1.4115,1.00E-08,1.408363371,437
c1ccccc1,OCCOCCOCCO,323.15,-0.048710376,1.5312,1.00E-08,1.579910376,438
c1ccccc1,OCCOCCOCCO,363.2,0.016578455,1.2119,1.00E-08,1.195321545,439
c1ccccc1,OCCOCCOCCO,333.2,-0.029151718,1.3635,1.00E-08,1.392651718,440
c1ccccc1,OCCOCCOCCO,348.2,-0.004139336,1.3507,1.00E-08,1.354839336,441
c1ccccc1,O=[N+]([O-])c1ccccc1,373.2,0.102906549,0,1.00E-08,-0.102906549,442
c1ccccc1,O=[N+]([O-])c1ccccc1,333.15,0.12475629,0.0953,1.00E-08,-0.02945629,443
c1ccccc1,O=[N+]([O-])c1ccccc1,298.2,0.148299407,0.1823,1.00E-08,0.034000593,444
c1ccccc1,O=[N+]([O-])c1ccccc1,298.15,0.148336633,0.3293,1.00E-08,0.180963367,445
c1ccccc1,O=[N+]([O-])c1ccccc1,303.15,0.144667887,0.3415,1.00E-08,0.196832113,446
c1ccccc1,O=[N+]([O-])c1ccccc1,293.15,0.152115483,0.3293,1.00E-08,0.177184517,447
c1ccccc1,COCCO,333.15,0.404556981,1.0986,1.00E-08,0.694043019,448
c1ccccc1,COCCO,373.15,0.393666389,1.0296,1.00E-08,0.635933611,449
c1ccccc1,COCCO,298.15,0.402140784,1.1939,1.00E-08,0.791759216,450
c1ccccc1,COCCO,298,0.402095513,0.8755,1.00E-08,0.473404487,451
c1ccccc1,CC#N,373.15,0.793311723,0.8755,1.00E-08,0.082188277,452
c1ccccc1,CC#N,298.2,0.988400872,0.9933,1.00E-08,0.004899128,453
c1ccccc1,CC#N,333.2,0.89470321,0.9555,1.00E-08,0.06079679,454
c1ccccc1,CC#N,333.15,0.894834733,0.9783,1.00E-08,0.083465267,455
c1ccccc1,CC#N,298.15,0.9885359,0.9933,1.00E-08,0.0047641,456
c1ccccc1,CC#N,318.2,0.934536085,1.0818,1.00E-08,0.147263915,457
c1ccccc1,CC#N,293.2,1.001897687,1.16,1.00E-08,0.158102313,458
c1ccccc1,CC#N,318.15,0.934669948,1.0578,1.00E-08,0.123130052,459
c1ccccc1,CN(C)C=O,333.15,-0.074176989,0.3365,1.00E-08,0.410676989,460
c1ccccc1,CN(C)C=O,373.15,-0.009089179,0.3001,1.00E-08,0.309189179,461
c1ccccc1,CN(C)C=O,298.15,-0.156976824,0.3365,1.00E-08,0.493476824,462
c1ccccc1,CN(C)C=O,304.15,-0.140661587,0.4187,1.00E-08,0.559361587,463
c1ccccc1,CN(C)C=O,308.15,-0.130311957,0.3577,1.00E-08,0.488011957,464
c1ccccc1,CN(C)C=O,293.15,-0.1713338,0.3853,1.00E-08,0.5566338,465
c1ccccc1,CN(C)C=O,303.15,-0.143313828,0.3716,1.00E-08,0.514913828,466
c1ccccc1,CN(C)C=O,353.15,-0.038355594,0.392,1.00E-08,0.430355594,467
c1ccccc1,CN(C)C=O,343.15,-0.055366641,0.4511,1.00E-08,0.506466641,468
c1ccccc1,CN(C)C=O,313.15,-0.117939952,0.7178,1.00E-08,0.835739952,469
c1ccccc1,CN(C)C=O,328.15,-0.084312868,0.5423,1.00E-08,0.626612868,470
CCCCCC,O=[N+]([O-])c1ccccc1,373.15,1.136772867,1.3083,1.00E-08,0.171527133,471
CCCCCC,O=[N+]([O-])c1ccccc1,298.2,1.638622819,1.9459,1.00E-08,0.307277181,472
CCCCCC,O=[N+]([O-])c1ccccc1,333.2,1.371766948,1.6292,1.00E-08,0.257433052,473
CCCCCC,O=[N+]([O-])c1ccccc1,298.15,1.639054544,2.0554,1.00E-08,0.416345456,474
CCCCCC,O=[N+]([O-])c1ccccc1,303.15,1.596661009,2.109,1.00E-08,0.512338991,475
CCCCCC,O=[N+]([O-])c1ccccc1,293.15,1.683046488,2.1041,1.00E-08,0.421053512,476
CCCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.041271282,0.4279,1.00E-08,0.469171282,477
CCCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.054738391,0.4272,1.00E-08,0.481938391,478
CCCCCCC,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.025155028,0.47,1.00E-08,0.495155028,479
Cl/C=C/Cl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.923821331,-0.7133,1.00E-08,0.210521331,480
Cl/C=C/Cl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-1.003219368,-0.7875,1.00E-08,0.215719368,481
Cl/C=C/Cl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.863390663,-0.6753,1.00E-08,0.188090663,482
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.831039525,-0.8187,1.00E-08,0.012339525,483
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.715767876,-0.6162,1.00E-08,0.099567876,484
ClC=C(Cl)Cl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.765714383,-0.7195,1.00E-08,0.046214383,485
c1ccccc1,CCCCCCCCCCCCCCCCO,347.25,-0.251070962,0.0714,1.00E-08,0.322470962,486
c1ccccc1,CCCCCCCCCCCCCCCCO,326.35,-0.213942726,0.1865,1.00E-08,0.400442726,487
c1ccccc1,CCCCCCCCCCCCCCCCO,367.05,-0.280050873,0.0119,1.00E-08,0.291950873,488
c1ccccc1,CCCCCCCCCCCCCCCCO,393.15,-0.310988941,-0.0111,1.00E-08,0.299888941,489
c1ccccc1,CCCCCCCCCCCCCCCCO,453.15,-0.360138714,-0.0471,1.00E-08,0.313038714,490
c1ccccc1,CCCCCCCCCCCCCCCCO,333.15,-0.226853531,0.1398,1.00E-08,0.366653531,491
Cl/C=C\Cl,CCCCCCCCCCCCCC(=O)N(C)C,367.05,-0.85563756,-0.9138,1.00E-08,-0.05816244,492
Cl/C=C\Cl,CCCCCCCCCCCCCC(=O)N(C)C,326.35,-0.986421793,-1.1426,1.00E-08,-0.156178207,493
Cl/C=C\Cl,CCCCCCCCCCCCCC(=O)N(C)C,347.25,-0.912071632,-1.03,1.00E-08,-0.117928368,494
CC(C)C(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,347.25,0.189828004,0.7169,1.00E-08,0.527071996,495
CC(C)C(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,326.35,0.236686034,0.7894,1.00E-08,0.552713966,496
CC(C)C(C)C,CCCCOC(=O)c1ccccc1C(=O)OCCCC,367.05,0.15084232,0.6806,1.00E-08,0.52975768,497
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,367.05,-0.204341364,0.3653,1.00E-08,0.569641364,498
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,-0.156242508,0.4279,1.00E-08,0.584142508,499
CCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,-0.182616986,0.3764,1.00E-08,0.559016986,500
CCCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,0.001435613,0.511,1.00E-08,0.509564387,501
CCCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,-0.030912733,0.4562,1.00E-08,0.487112733,502
CCCC(C)C,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,367.05,-0.057540122,0.4523,1.00E-08,0.509840122,503
BrCBr,CCCCCCCCCCCCCCCCCCCC,326.35,0.12504109,0.392,1.00E-08,0.26695891,504
BrCBr,CCCCCCCCCCCCCCCCCCCC,367.05,-0.020660336,0.1664,1.00E-08,0.187060336,505
BrCBr,CCCCCCCCCCCCCCCCCCCC,347.25,0.044840436,0.2539,1.00E-08,0.209059564,506
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCO,326.35,-0.224826426,0.108,1.00E-08,0.332826426,507
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCO,367.05,-0.254674284,0,1.00E-08,0.254674284,508
ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCCO,347.25,-0.240868347,0.0334,1.00E-08,0.274268347,509
CCC(C)(C)C,CCCCCCCCCCCCCCCCCCCC,326.35,-0.437169499,-0.0845,1.00E-08,0.352669499,510
CCC(C)(C)C,CCCCCCCCCCCCCCCCCCCC,347.25,-0.437871592,-0.112,1.00E-08,0.325871592,511
CCC(C)(C)C,CCCCCCCCCCCCCCCCCCCC,367.05,-0.438439404,-0.1381,1.00E-08,0.300339404,512
CCC(C)(C)C,CCCCCCCCCCCCCCCCCCCC,353.15,-0.438049905,-0.1098,1.00E-08,0.328249905,513
CCCCCl,CCCCCCCCCCCCCCCCO,326.35,-0.176898886,0.3563,1.00E-08,0.533198886,514
CCCCCl,CCCCCCCCCCCCCCCCO,367.05,-0.227929273,0.1823,1.00E-08,0.410229273,515
CCCCCl,CCCCCCCCCCCCCCCCO,347.25,-0.205435259,0.2476,1.00E-08,0.453035259,516
CCCC(C)C,CCCCCCCCCCCCCCCCCCCC,367.05,-0.414551445,-0.1244,1.00E-08,0.290151445,517
CCCC(C)C,CCCCCCCCCCCCCCCCCCCC,326.35,-0.414109233,-0.0845,1.00E-08,0.329609233,518
CCCC(C)C,CCCCCCCCCCCCCCCCCCCC,347.25,-0.414355017,-0.1143,1.00E-08,0.300055017,519
CCCC(C)C,CCCCCCCCCCCCCCCCCCCC,353.15,-0.414416876,-0.1154,1.00E-08,0.299016876,520
CCCCC,CCCCCCCCCCCCCCCCCCCC,367.05,-0.485608006,-0.2033,1.00E-08,0.282308006,521
CCCCC,CCCCCCCCCCCCCCCCCCCC,347.25,-0.485480292,-0.1851,1.00E-08,0.300380292,522
CCCCC,CCCCCCCCCCCCCCCCCCCC,326.35,-0.485327308,-0.159,1.00E-08,0.326327308,523
CCCCC,CCCCCCCCCCCCCCCCCCCC,313.15,-0.485219473,-0.0598,1.00E-08,0.425419473,524
CCCCC,CCCCCCCCCCCCCCCCCCCC,353.15,-0.485520021,-0.1803,1.00E-08,0.305220021,525
BrCBr,CCCCCCCCCCCCCCCCO,326.35,-0.402485523,0.3839,1.00E-08,0.786385523,526
BrCBr,CCCCCCCCCCCCCCCCO,347.25,-0.412625457,0.2287,1.00E-08,0.641325457,527
BrCBr,CCCCCCCCCCCCCCCCO,367.05,-0.421873797,0.1328,1.00E-08,0.554673797,528
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,326.35,0.187241578,0.5744,1.00E-08,0.387158422,529
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,347.25,0.147394061,0.5146,1.00E-08,0.367205939,530
CCCCCCC,CCCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCCC,393.15,0.077514251,0.4886,1.00E-08,0.411085749,531
ClC(Cl)Br,CCCCCCCCCCCCCCCCCCCC,367.05,-0.299694236,-0.145,1.00E-08,0.154694236,532
ClC(Cl)Br,CCCCCCCCCCCCCCCCCCCC,326.35,-0.242701282,-0.0377,1.00E-08,0.205001282,533
ClC(Cl)Br,CCCCCCCCCCCCCCCCCCCC,347.25,-0.273841809,-0.1087,1.00E-08,0.165141809,534
c1ccccc1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,393.15,-0.430141858,-0.3011,1.00E-08,0.129041858,535
